source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_variable_flag,teff_val,a_g_val
604694359773929600,133.3777802163059,11.455572310576116,1.1439028716424395,0.3050095206474575,18.461418,2.144802,NOT_AVAILABLE,,
604731704514567808,133.40917321989187,11.599332802871606,0.5265130348150328,0.21254235014100992,17.787895,0.97808456,NOT_AVAILABLE,,
604712669219395328,133.2831186779035,11.665542390686255,0.7808974880657774,0.048166326361441844,12.094079,1.180645,NOT_AVAILABLE,4873.1523,
604706312668608256,133.2101311008379,11.499284171886654,1.646800059371553,0.6899846535941615,19.6571,2.116171,NOT_AVAILABLE,,
604693702644621312,133.34851634165244,11.467201957880054,1.2301715715574835,0.06690834282313257,16.196547,1.2962036,NOT_AVAILABLE,4810.345,0.0763
604704427177764352,133.02356575454928,11.527997370150775,0.75312647976884,0.1090297425548563,17.09198,1.3976536,NOT_AVAILABLE,,
604711913305981440,133.22752567862491,11.606390897135556,0.6644982574123338,0.17674262946679659,17.885021,1.5595474,NOT_AVAILABLE,,
604709267605418240,133.33002475841948,11.618628190859411,1.0777730249000759,0.07899202415557752,16.20585,1.3097687,NOT_AVAILABLE,4878.3237,0.326
604693737004572928,133.31062032886666,11.437272412969314,0.6078655920303425,0.4210568193102884,19.071997,1.745554,NOT_AVAILABLE,,
604734079632023296,133.49718861941545,11.70607000665155,2.3950961212538933,0.08724438041447705,16.687742,1.9857006,NOT_AVAILABLE,3706.0,0.0575
604693569500523776,133.3359526574635,11.447499883267698,0.7184662221133133,0.09055654759410464,16.756744,1.0388165,NOT_AVAILABLE,5063.84,0.14
604735587165051392,133.47067790435216,11.75772802140969,0.5830348191159744,0.5147691776309214,19.58646,1.49263,NOT_AVAILABLE,,
604705900351746432,133.2449726746903,11.49044951550281,0.9103381753004912,0.49336698275976526,19.230398,2.187664,NOT_AVAILABLE,,
604734045272283264,133.51290616573112,11.700497071236102,0.9260651300615885,0.07847905112682417,16.468369,1.223175,NOT_AVAILABLE,4910.8633,0.151
604744696790522624,133.50710486458897,11.82629137372458,2.6014200284158493,0.8970439015350108,20.116226,,NOT_AVAILABLE,,
604695386271803520,133.35784592810842,11.478280940475562,2.3955325366218823,0.31341017380478003,18.789158,2.2144604,NOT_AVAILABLE,,
604696726302145024,133.06841575910278,11.328829034389848,3.0565636526481152,0.27200492370264695,17.721552,1.6162157,NOT_AVAILABLE,,
604731841953849472,133.4286866433991,11.615677391503736,1.3332394366307785,1.2349937237849475,20.239262,2.282526,NOT_AVAILABLE,,
604736617957036288,133.34785981563368,11.70490083827823,0.9616543743988812,0.03604283561315148,13.982252,0.73553276,NOT_AVAILABLE,6293.0,0.2885
604704560321786368,133.06136557932237,11.518703943880325,1.1662803901223022,0.03779130582488268,12.688679,0.70970535,NOT_AVAILABLE,6486.4053,
604706656265993344,133.24643921189735,11.505285787066594,1.5262517592300529,0.44360694780532617,19.11991,2.448227,NOT_AVAILABLE,,
604704148005090176,133.0429518213081,11.493099923164479,4.190740270642139,1.3490475129364676,19.154295,2.9541988,NOT_AVAILABLE,,
604698444288488576,133.16874068223768,11.363930102067625,0.6723500628098517,0.32999726102045884,18.928038,1.2859383,NOT_AVAILABLE,,
604712467355942400,133.27999392470815,11.641462615957964,1.186662757083321,0.5015807155850629,19.270235,2.538662,NOT_AVAILABLE,,
604692676147324288,133.36285537222324,11.42350434652184,1.1392498878204476,0.0332646915573183,14.470705,0.8423691,NOT_AVAILABLE,5782.5,0.094
604738301584381696,133.40666223441096,11.754912667484907,0.8458605176678989,0.04400171667483919,15.524896,0.9023304,NOT_AVAILABLE,5580.0664,0.017
604709439404801408,133.1600678205292,11.508091335260815,2.0212675595722085,0.3448260197962698,18.591648,2.5362663,NOT_AVAILABLE,,
604738095425951360,133.41537000766533,11.754209818302316,3.508649124608277,0.04647759322120922,15.683625,2.0139904,NOT_AVAILABLE,3710.25,0.55
604704285444044672,133.00854530648195,11.500212501308596,0.780226978062975,0.4057731861554717,19.235308,1.8331165,NOT_AVAILABLE,,
604735282222862592,133.51168619019407,11.737627176376602,0.5670055584737015,0.042018791836814534,14.959706,0.8676138,NOT_AVAILABLE,5756.0,0.9913
604708069309531264,133.3616823578312,11.563021242380367,0.5777596352557063,1.1050642343655053,20.346601,2.1676655,NOT_AVAILABLE,,
604745998165808896,133.44685818608667,11.868306322709085,0.5565357859227628,0.4195545068592825,19.515762,0.7296791,NOT_AVAILABLE,,
604739126218107520,133.38773838167708,11.773146265329652,0.6037715054039747,0.13143399881541573,17.743368,1.4936008,NOT_AVAILABLE,,
604713429428962304,133.27585463298064,11.680229012706679,0.8885142935938278,1.4843496899969244,20.627373,2.0061436,NOT_AVAILABLE,,
604712364277317760,133.30699677490858,11.643170533137,1.8830992048977466,0.031826434638098214,13.109367,0.8684559,NOT_AVAILABLE,5748.0,0.2802
604736343080931712,133.37160290411333,11.692234016808495,2.2342119693749662,1.507474801692593,20.62389,1.9367485,NOT_AVAILABLE,,
604731704514570880,133.40780597551495,11.611806455437145,1.6157539005610833,0.2892895783281577,18.093493,2.325407,NOT_AVAILABLE,,
604683429082700032,133.14704342407347,11.237019226370617,1.3848060186430007,0.04447731138718587,12.400074,0.70321465,NOT_AVAILABLE,6317.3335,
604713463788946176,133.25253530238854,11.683393393960845,1.3661772441959326,0.04997777033803413,10.289272,1.3370447,NOT_AVAILABLE,4680.22,0.29
604735037409553280,133.42734030937908,11.714380587817189,1.2339949684243474,1.0991091658101102,20.369682,1.6143169,NOT_AVAILABLE,,
604713463788946304,133.25669898140256,11.675794955812258,0.696989541848421,0.07020332017627973,15.502282,0.8627901,NOT_AVAILABLE,5595.9854,0.1167
604702430018162560,133.02061639926703,11.451829689898858,0.8659230564847465,0.5587612144073066,19.660114,1.6231441,NOT_AVAILABLE,,
604739126218108416,133.3781669334903,11.776977747382023,0.8442798792756631,0.44657136442248113,19.767776,1.2056389,NOT_AVAILABLE,,
604713463788946560,133.2484575960679,11.678151787314215,1.1219991055950842,0.044881288680741135,12.465124,0.77883625,NOT_AVAILABLE,5895.5,1.6075
604704702055861888,133.086104059907,11.54047848059818,1.3203335198827528,1.8849820881358024,20.685843,1.3331299,NOT_AVAILABLE,,
604713669947377024,133.2398509806406,11.683980164367181,1.163394870636998,0.1341970050287061,17.614906,1.889883,NOT_AVAILABLE,,
604712432996796160,133.26540849441977,11.631423378913924,1.8302946241767326,0.05654779866770566,15.787981,1.4462099,NOT_AVAILABLE,4477.0,0.026
604712501716273024,133.250307721331,11.642564677572699,0.5527267877403346,0.0574885105382133,15.845474,0.8857403,NOT_AVAILABLE,5940.0,0.198
604699956116997120,133.1218795978757,11.44042936850797,1.0197603273630704,0.06277646391427426,15.963918,1.3156843,NOT_AVAILABLE,4726.58,0.765
604712536076011008,133.25736584313427,11.653001578926274,1.7642962969448677,0.7488891760237252,19.94033,1.8315201,NOT_AVAILABLE,,
604685353228983168,133.26360953040677,11.292332073768,2.099496479998741,2.2262817860314086,20.925627,1.1595135,NOT_AVAILABLE,,
604705281876446464,133.22028011141657,11.44883690389972,0.9128052098480565,0.4910308842323246,19.252209,1.553072,NOT_AVAILABLE,,
604705625473836160,133.26898563790962,11.47243081218056,2.0479254462376897,0.6526176209813322,19.660534,2.495409,NOT_AVAILABLE,,
604700849470046976,133.006326640419,11.389581502757903,2.76232758832376,0.03525558653849244,12.962219,0.9428978,NOT_AVAILABLE,5399.25,0.0337
604698650446791808,133.17731258136305,11.383626756040979,1.1144651760020614,0.03842218903071301,14.977553,0.92640495,NOT_AVAILABLE,5444.3335,0.023
604712089399413632,133.23692903891867,11.620733053799684,0.6506321851232931,0.3056818207941439,18.655722,2.20788,NOT_AVAILABLE,,
604712948392872576,133.2243999337777,11.658751007146327,6.576576797222517,0.08308128818061813,16.647911,2.7808094,NOT_AVAILABLE,4062.7998,0.218
604697447856064384,133.04047547830584,11.326740910453312,0.6607707930516002,0.058889431794772164,15.826325,0.8702345,NOT_AVAILABLE,5748.0,0.0425
604713326349994496,133.2256267896122,11.66389324422302,0.6016509747416731,0.03774445837165623,15.071264,0.731493,NOT_AVAILABLE,6145.6,0.1275
604698272489669632,133.06495130667653,11.383631224729859,1.7826638791468865,0.03746544234828043,14.559093,1.170208,NOT_AVAILABLE,4906.0,
604738542102553984,133.46948742353888,11.767091903055299,1.5026611833837205,0.3859520573154729,19.323637,2.5226135,NOT_AVAILABLE,,
604711814521506560,133.25464601306126,11.604901470795799,2.5503571995508514,0.06559329540393956,16.033798,1.9102564,NOT_AVAILABLE,3851.3333,0.1017
604702567457113728,132.96632396108802,11.445701222661814,1.1171286672425236,0.4930306582220054,19.501245,1.2573719,NOT_AVAILABLE,,
604738301584385152,133.4089724943572,11.763753330707374,1.2171311506547635,0.22004999239763495,18.658838,2.0600224,NOT_AVAILABLE,,
604731532715876864,133.4372559588833,11.602022108985787,0.8592461974105754,0.25523360678354695,18.100807,2.145153,NOT_AVAILABLE,,
604745792007374976,133.46626915258983,11.858761000990995,1.568434093605681,0.6173871226295613,20.194601,1.9569054,NOT_AVAILABLE,,
604735449726099840,133.51583436635235,11.760763013179293,0.607680077207624,0.302922810094233,18.785997,1.4611702,NOT_AVAILABLE,,
604733598595688064,133.50645110560654,11.659441783894273,1.8349715208578556,0.03901451142207299,13.35828,0.77504253,NOT_AVAILABLE,6328.86,0.068
604696520143701248,133.05033577343877,11.302558330531099,2.788916065562918,2.5323776806509097,20.742378,1.4232445,NOT_AVAILABLE,,
604734079632023936,133.4923530581264,11.70471556305802,0.9762268510194495,0.03399610891909741,14.314994,0.7975197,NOT_AVAILABLE,5924.5,0.1153
