source_id,ra,dec,parallax,parallax_over_error,pmra,pmdec,phot_g_mean_flux_over_error,phot_g_mean_mag,bp_rp
442796422250147456,49.669805326062985,50.93356538533153,10.805226013576862,20.066427,18.000813761009894,-32.262591673607204,202.62468,18.91264,3.5229855
442801782370062848,49.639942429903186,51.12504084433481,4.326367717306508,8.652409,57.80051891048077,-44.26654276655906,225.81189,19.797894,2.707777
442792715699095680,49.23980794805312,51.09971749724731,7.495039112669111,139.95085,-17.273955588138463,-6.196062752582661,1179.4286,15.642139,2.5397625
442790615455076480,49.44661695104319,51.11314648125105,5.707580993814897,52.26064,23.910983792696243,-25.175364167431194,880.0591,17.118042,3.1343803
442764334555626496,49.340861817557155,50.72467936608365,4.943228286734332,143.42116,-16.65528867928721,-17.73273590499256,6771.424,9.7803955,0.93178654
442764128397196416,49.40095445406948,50.70858979445476,3.6530899366688887,5.994899,4.417409601350008,4.845927115454097,244.59418,17.58436,1.9820766
442745814655228672,51.07210914595333,51.672607501369065,3.3661399657754534,113.051636,1.3316110769702898,3.9515466529823478,5848.785,11.9961605,1.0375118
442735953408037760,51.430735726110065,51.55757520607984,8.027439084252096,7.744791,94.21537095817425,-54.37530264524959,120.367966,20.451815,0.77298737
442775875126587520,49.47115820527902,50.919091597790256,4.660081047564336,18.658686,-10.419206367222623,-3.6386438767600193,1093.464,15.505401,2.4513483
442783885246677376,48.97071615576124,50.90141915121382,3.7675261872476504,96.31357,-41.37549082922858,-3.9918106030906557,2630.1191,15.332463,1.8418016
436404239602817920,48.525886649776616,49.322557772509526,3.657480086320804,151.51488,23.33061625640309,-24.55907366444797,1766.1124,13.744149,1.4306431
436401151527141760,48.56362589189433,49.1841811532853,6.637082551156488,63.919098,-46.020252826836405,-40.322838041071265,1205.3677,17.165552,2.843382
436345969787424256,48.45224169852137,48.9864245638914,5.3524238928859775,170.39818,23.832826755527506,-23.66863846759985,1545.4988,12.042795,1.1391869
436342838752506880,48.58904913080159,48.935212552888004,3.9077647364378874,11.817491,-5.586669872598419,-3.0378022916775906,393.14566,19.03066,3.0246563
436403247471154304,48.60453504279089,49.28894483934368,11.849178847639214,413.27148,-64.72587811844726,-34.240991563631525,4890.2896,13.786673,2.1499577
