source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
4088120571516516736,288.37920186549076,-16.091328324603232,0.04045657753018765,2.4727639547692055,0.05172903155431933,6.372765627849319,-13.945102197078098,15.157052,1.7049093
4088117552164131200,288.39648572169585,-16.110344319077477,0.574290855850945,3.7106023193537307,0.7049709101029294,-3.3809927445585473,-3.5164523059783273,18.717106,1.2815723
4088125386191152896,288.10424685000385,-16.122416892574797,0.539847615733507,4.546447641632428,0.5034261928435335,-12.055368929739391,-35.346707298283576,19.091486,2.5314007
4088135213069826176,288.2023219284022,-15.943869628779359,0.8108764293577062,9.033370489022454,0.9358811301400437,-7.597961404388619,-4.762800083482238,19.223984,1.1792088
4088125691117467264,288.18705353824373,-16.101835229184964,0.6861362451343587,5.039849691369714,0.9119961033321415,-6.7546393130113795,1.2017283275350397,19.053116,0.9921551
4088133868735805056,288.27937786837083,-15.989107583250837,0.12546924774472745,3.5219142566906685,0.15366360681955862,-15.698110661852983,-7.536462343518427,17.011478,2.565774
4088121155629071360,288.43094937953333,-16.039918246900964,0.045396673965708144,7.319021767249865,0.047330921835984814,-2.5583030634257713,-2.813591760240633,11.846545,1.1908236
4088122912282126336,288.4778580853516,-15.993502470769178,0.6143202692889511,4.30169814482417,0.6436841928159411,-0.923737758236733,26.1440661748888,20.25456,0.61927986
4088137755697397760,288.38796012703256,-15.841774600834624,0.03614655315367864,2.398536746813735,0.04335776452517222,4.805674786458929,-5.1528467910212,10.953915,0.7021475
4088137858776616832,288.39300905116,-15.825123449970915,0.02325380553324048,2.7378101538450133,0.02794289843571969,9.590808466244194,-7.270588610826087,13.6272745,1.1360989
4088120713260073344,288.39036238034885,-16.0682195431338,0.4537783941940818,2.8745253180070587,0.5557113995404092,-7.959376392879772,-5.581400816941489,19.5628,1.3307533
4088127172887236736,288.1859127912059,-16.09032472560564,0.35232156042505175,5.486805434720933,0.49259777928565857,9.89978610711492,2.175623113248313,18.767216,3.18952
4088124797765201408,288.43058491065125,-15.900852543877365,0.16066465944015268,5.079064546378364,0.20138923986735666,0.3132435637050266,2.31314726003811,17.88382,2.7994614
4088121980275843072,288.320415375422,-16.026611903658488,0.14362416517063614,2.0908803948877877,0.18188456121423427,-3.8643216181243125,-12.126706015719499,17.876856,2.5304565
4088117827040684928,288.4573179933295,-16.086706600403357,0.3453273137242867,3.9805215509807357,0.41102130343906734,-3.775094877359467,-4.792745336611468,16.860077,1.0774479
4088125695428948992,288.1907678044421,-16.103361112580753,0.04453904565868172,2.2924936708542503,0.06712514772663015,5.966887406938411,19.11243373949857,12.266993,0.9201851
4088139297574845440,288.169329057982,-15.888965550466413,0.2139776528999578,2.3656766872706707,0.2577944525804249,-9.947631869334188,-18.72399956878504,18.125967,2.3808632
4088120983833588864,288.3614320484099,-16.052887813682084,0.3113247340934513,2.605164250389231,0.42714451748224946,-6.856749042437185,-4.913419634160725,18.664,1.1851921
4088135865911800448,288.29501264070257,-15.888618582202113,0.06478356381126901,2.281048219491628,0.08854772700293155,2.079911842946914,-19.85902466445053,16.506577,1.9501009
4088135831552064384,288.28356879206837,-15.890685119300592,0.16242358516704564,2.1540260177329817,0.2243572801016585,-11.043111964891937,-5.089994819977767,16.699442,1.5390434
4088127241606735232,288.1805282380217,-16.08726239395242,0.14265919840121505,2.4745404018917583,0.19602105444415668,-10.0175715352226,-38.126473712975034,17.538988,2.5332832
4088137412100036736,288.28448603375864,-15.866485017242375,0.07781752096869653,3.890895781056323,0.10796071317234913,6.412727104322804,-7.929388226510284,16.868578,2.532672
4088121709692512640,288.3436795085772,-16.045963708965786,0.33450522533905797,2.506046488112034,0.42931884375636514,-7.223007391436144,-36.26252325061723,18.981028,2.9344673
