source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
2300207977762054784,359.92790473145527,85.46093032388337,0.06666473224930518,0.4367723830884543,0.08385995020803777,-5.791160449178748,4.19163028247116,17.261612,1.2378731
2300194719200037760,359.84879173977606,85.35861195588694,0.050370433347270836,0.6287394620176899,0.053439293236786124,0.1660537761899959,-2.738678157580379,16.422989,1.1433296
2300207707181124736,359.8322482261509,85.44315074531944,0.05065034447880081,0.5323595030790353,0.06288859509294323,9.273587536772926,-0.16313501708436984,16.959679,1.3500099
2300195509474015232,359.70648205252957,85.37457916321527,0.03435952052478589,0.5194691350708753,0.04017430457697247,-9.131374843752877,6.989935104333413,15.874063,1.1928768
573333230135521536,16.64633097326089,84.36218987946248,0.042099203952067975,0.5966477529560826,0.0497993575554397,0.33606969487014093,4.086048546598638,16.530416,1.1044254
573293746499883392,18.471241528276146,84.46110278552258,0.05688395803781897,0.42854279418684904,0.07108628485774729,-0.6017917896967899,-0.9880089176584516,17.047834,1.2225437
573319417520594816,12.25134846832784,84.27793907969384,0.030373479466780703,0.4253242401181302,0.038174558252002486,2.93733441324146,1.9843517782127036,15.965288,0.96329975
573324292306627840,13.422324281708496,84.35100713021374,0.07140487476215239,0.534566830928293,0.08796333795360017,0.4455583650372753,4.360513456978894,17.753424,1.3013535
573343636839968256,15.577482349138858,84.4779542924063,0.06296962744039583,0.49683736894120534,0.07514327632654526,3.061129022204358,0.8076149074530744,17.378504,1.2014923
573339071291365376,17.031894025214182,84.43866574921915,0.03357957266695628,0.45353435148295806,0.03590378775501231,2.3347681526799393,-0.5704407233658759,15.899087,1.0662317
573335600957750400,15.050258471016022,84.37899857334456,0.03692805074798214,0.5141740273694085,0.041896513093940206,-3.4965418112591014,1.5760677781374282,16.284695,1.121006
573339066994761984,17.13721586455965,84.42918653701093,0.06531385508477115,0.6275608889161517,0.07649325217246851,-5.208800425007714,3.736058743470495,17.370245,1.4119148
573311583500250112,14.495426890029636,84.29767023058866,0.03078585042462588,0.4758157267057909,0.03697178481306067,1.2669426090191518,0.8219404587693264,16.320274,1.0059357
573326800567528576,12.16995339342045,84.37555452453844,0.03175681926953062,0.6451149172732963,0.0406987037680308,-1.4313858762362475,-2.092367097909232,16.165394,1.0234814
573363638503927552,13.150999068015748,84.78286868961297,0.03019776351231313,0.6779698715090047,0.04119948570003689,6.078142538552464,3.79601196440385,15.825625,1.0309448
573358965579511040,14.911945900961436,84.7170552412028,0.04134494554258372,0.44955345712825256,0.05155789991172675,-1.4286966593957735,-0.06427431403485316,16.711683,1.0375671
