source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,lum_val
598694939001774976,132.8012996335347,11.310754582010155,1.158528432776637,13.923045,0.7828808,1.4683775
598678618126462720,133.03459714592032,11.174790494057211,1.4516508610492427,19.844812,2.3359623,
598693289734574080,132.797110683485,11.232027407963725,0.9118111104932252,18.244738,2.0062237,
598694187382740480,132.77142939871868,11.25995016759605,0.5911394871080015,17.127678,1.2454262,
598689926775182208,132.81992786904885,11.189984024046746,1.1389778750534572,15.439061,1.085226,0.42024273
598692538115255552,132.9869847737982,11.29959462329178,1.6953265350580509,12.2070675,0.606143,3.3261073
598692366316563968,132.99832140849927,11.280875021238911,0.771200808558439,20.114796,1.6795692,
598692538115255936,132.98717792161904,11.298575854519866,1.7046975753019604,10.687156,0.34129047,13.940192
598692877417891456,132.79581871817814,11.195517751928284,2.5914613433243376,20.364672,1.9863739,
598679172177025280,133.07916347686808,11.204620155339379,0.9195456801545198,16.705284,1.3747463,0.20240209
598694496620386304,132.74876932578823,11.291777025747578,3.242772401811676,18.398754,,
598693495893006720,132.83144090449096,11.241749467329258,13.546108002247333,16.59105,2.981454,
598688307572511488,132.69893783661433,11.234847062726914,0.5434497773197965,17.748062,1.4095039,
598690029854388864,132.86528486250054,11.207176363987138,1.0882952538119521,19.563585,2.007986,
598695871009878272,132.9568274263991,11.340362622603141,0.6052320677331804,15.571539,0.8237839,1.195748
598688036989587456,132.71310018321844,11.217879612165321,0.7387041287902438,19.295494,1.5467739,
598691576042583168,132.99463554909195,11.267088828624097,4.885666984667022,17.16977,1.0025749,
598692121503474816,132.9023297067365,11.259112449851886,1.2836868428461707,19.266806,2.2168713,
598688960411971840,132.88085495036066,11.16597477766269,0.6073021118817659,19.498428,2.4935474,
598693225310069376,132.77570247014043,11.221710514284437,0.9187567961770943,19.380766,0.8862152,
598687074916902912,132.78500932648421,11.19791312110653,1.1023396117482085,15.67996,1.053009,0.33483586
598696145887786368,132.9298568195178,11.369892918130924,1.0085780433285925,17.292,1.4817905,
598696107233137920,132.9178210124802,11.35618840925916,0.9573683890524702,18.48165,2.0793858,
598679412695197184,133.04764300958175,11.214604732329704,1.2878352715964396,19.536997,1.7494946,
598695523122046464,132.90535788031355,11.322769123117917,1.139826183233757,19.822296,2.1802044,
598692052783997312,132.90461067481976,11.253312922835375,0.8094576937582012,18.007702,1.188797,
598690747114115328,132.97172314656734,11.21037407037385,0.5670305500361187,20.286655,2.095642,
598690854488080128,133.0084812188843,11.22695852459482,6.061250976713093,9.316366,0.7120714,3.754994
598692675554477056,132.95147706871484,11.302158774069289,1.1421149775110468,14.430771,0.8615217,0.9653352
598691468668448512,133.03983383837019,11.27406820783843,7.980277084486982,17.25883,3.1157618,
598693225310071040,132.76426122468538,11.225638451617217,1.1558826975014935,18.1039,2.0003872,
598687006197425024,132.79518025915038,11.187359031540224,2.3978719473091488,19.483883,2.691965,
598693770770917376,132.81248271660982,11.26426317554807,2.3800300541240915,18.00394,2.507288,
598697142320464384,132.89083466491496,11.380829036468606,1.1937612262603026,12.622926,0.7339964,4.5897255
598679030443330432,133.0396366985515,11.20547281314351,1.6891417022822552,20.69007,1.9797916,
598694389246209152,132.76786848154237,11.271548908472782,0.5849930286178789,15.996747,0.9352293,0.8978246
598687276780540928,132.77214916325212,11.21217286382277,0.7810236297484657,20.521008,1.1359482,
598690888847820416,132.99525363631327,11.226755288371256,1.3260550783216887,19.743612,1.9516945,
598692778633692032,132.98098067927253,11.319247162792333,0.6352901444888959,15.403813,0.7479439,1.2520872
598692400676308864,132.9622747666975,11.27906848453661,0.7271239160778649,19.366917,2.27631,
598694256102224768,132.73745823244252,11.246915560633603,0.8010247068485461,18.90306,1.3157711,
598690231718041728,132.89462633484112,11.220808358493391,1.2972714145307518,20.2723,2.0054913,
598696008448836992,132.91876414713946,11.352030861736779,1.000087284378777,20.24897,2.1881714,
598695660556535168,132.9434546503302,11.314130647333899,0.9563626343952024,15.874636,1.0265913,0.38142383
598694908937475840,132.7813078260074,11.31767286932165,0.6102606033455549,16.270323,1.0321016,0.65893775
598695664851453056,132.9446712423066,11.31617027011874,1.5467552333308745,16.093647,1.8673477,0.1934175
598689823695360512,132.87252336438087,11.201731967078162,1.2025488997110252,19.610289,0.6861038,
598691606107583872,132.9956304074512,11.27448026079234,1.8406096787387833,20.357452,2.207838,
598693839490577152,132.84254416879998,11.268928816093839,3.5543038846646438,20.504538,0.31183434,
598692224582693248,132.9491164878532,11.279803671902535,1.145215512599899,18.520582,2.382349,
598678931658873216,132.98311215187093,11.189171440292412,1.0944248426373744,13.1422615,0.69988155,3.3764381
598694324821701632,132.72427655579264,11.266942584652158,0.5920549441363309,17.238712,1.0670109,
598694183087959936,132.76314014716257,11.264907983568513,1.4773114133287046,20.243113,1.9840546,
598695076442286720,132.88928400942225,11.271543109404899,5.264507212626197,20.916918,2.1015224,
598696347752562304,132.87468094330356,11.337235545084098,2.7989216093163325,14.816912,1.6509867,0.16109894
598691674826879616,133.0378955628118,11.280138288607063,1.3163083060112128,18.696241,2.0386772,
598686731319744768,132.7338308519962,11.16898597499456,0.718313419367198,17.025518,1.9522095,
598688174428533248,132.7445235164419,11.23699365559962,0.6976858907872431,19.281065,1.1075478,
598692675554216320,132.94635061198989,11.292588893276196,3.299119616558352,18.2468,1.6514893,
598695179520195072,132.89341052661868,11.293699809756246,0.7809080615768113,16.957973,0.9283161,0.21535805
598690820128344832,132.99692843648458,11.210324096377036,3.9447641845317247,12.813734,1.0705223,0.38857988
598694698483858304,132.84022686345048,11.296144810184076,0.9856138313098368,18.49527,1.6969261,
598694835922812800,132.79357457288677,11.30393147046068,1.3704783416901063,18.908323,2.35182,
598694221742708608,132.77549742885674,11.272822588013067,1.988420817013513,20.58942,0.74097824,
598695699211194368,132.9182389682547,11.319405440104092,0.5520772436876809,16.664745,0.7773304,
598696833082561280,132.8866790874141,11.364162345221352,1.9270014881664745,19.41624,2.3484478,
598695007721506432,132.79455808028192,11.317111307989073,1.1271131814379356,17.276985,1.7378979,
598692950432389120,132.79257188337968,11.206095892982159,2.0863451456742528,19.885752,1.9873714,
598692263237360640,132.9207011553508,11.286762813969652,7.826412698013939,15.086087,2.3749084,
598691060646518016,132.95382296023868,11.228093321523264,1.0128558226753763,20.475779,1.8938942,
598694286166737024,132.7440527440494,11.26539840288187,1.2643255131369837,12.05878,1.064497,7.598844
598694320526475520,132.71968127329524,11.259233967184059,0.5034711079539821,11.615133,1.1997013,74.941315
598690682689396480,132.97076835263582,11.194533848207254,0.8340372201112001,18.838018,0.99718666,
598688449306444160,132.71598216039865,11.256720162817432,1.1256733927495592,17.316208,1.7827015,
598696210312350208,132.8633286021493,11.32070718563882,5.819910535145547,16.604494,2.7520876,
598692808698251264,132.9711841672456,11.319026934246622,1.2270875033120097,19.244366,2.2321758,
598696244672089216,132.83742503321247,11.323283809397244,0.8387615256016249,16.124783,1.046236,0.38611752
598691885280238464,132.94069468482624,11.255981334497946,1.1278952547297436,15.112228,0.9909315,0.5510206
598678656780963584,133.0133340107531,11.168467644684235,0.8276386599698385,19.363466,2.3327198,
598688410651476352,132.70237600787763,11.251254996036637,0.8837623196103642,14.568328,0.8465576,1.4187757
598687968270108160,132.73497688594856,11.204405351204237,0.6591088617197532,16.40868,1.4300146,0.6096187
598696352046227840,132.87526303179186,11.337250264381167,2.3592711945980835,14.707323,1.4098539,0.22551514
598695832355229568,132.95227456994786,11.339565982247024,2.2783465378854513,19.572893,2.647688,
598690957567304704,132.94678941702165,11.214839045365164,1.848428205245072,17.543339,2.1562614,
598688243148019712,132.7026452004528,11.2188900306833,1.27703136355255,20.111895,,
598688273212955648,132.68941871011563,11.22411049294204,1.3764751947245764,20.189268,1.7796459,
598686731319532928,132.7310650194401,11.163462405975995,2.4582418494007947,19.854946,2.1266842,
598696107233138304,132.91449268370195,11.35869865848078,1.8632534123396347,15.545177,1.4127378,0.15801743
598689407088630528,132.91236439103236,11.190305948580646,2.8930108473964213,20.566895,1.9689732,
598688311867495936,132.69391324492327,11.234695801435537,1.244075230619063,14.761059,0.9208088,0.6163996
598696626924138752,132.84855366556127,11.358956667639582,1.184920497371847,14.789447,0.9752474,0.6687621
598688243148019456,132.70286493867565,11.219432065993008,1.1620205145456497,16.302868,1.3574247,0.19394554
598695939729108736,132.92138137038688,11.346398684776386,2.43283133938988,20.677315,2.1143284,
598687830831163392,132.6873677935843,11.204688014117195,1.7905047019955667,17.826275,2.1596508,
598687899550640768,132.67516341918613,11.217087477224972,0.9810563400698218,15.362489,0.97065735,0.5761096
598686765679274880,132.70703674773532,11.165527348239193,2.2887129659311403,14.883165,1.3004351,0.17537883
598691777906087808,132.9427569618934,11.236511967318057,0.5672401005078341,16.102417,0.88859844,0.8424706
598690304732282496,132.9246223287044,11.219770386311959,1.2914033635979485,18.644468,2.1541843,
598691331229247232,133.02087655609182,11.246004764424242,1.1307927559876214,14.911875,0.9966707,0.65800434
598691610402318208,133.00836733602242,11.272850450039865,1.05944881621643,18.1704,2.0214462,
598695694916018816,132.91338694351703,11.319847624750116,0.7642256946621916,13.85952,0.6401024,3.5725389
598687555953254528,132.7121674497704,11.187277830345005,1.2538423096192761,20.029768,1.3420601,
598688002629853440,132.70226113742947,11.20129646336282,0.9055699475214829,17.529207,1.8885441,
598688719889349120,132.90976040144102,11.15555297072134,0.9673636599709102,18.381077,1.8271618,
598688208788284160,132.69438428881608,11.208655617675728,1.5717435108163011,19.101793,1.9250813,
598694664123868416,132.82783255123468,11.286786190272739,3.8263858698764683,10.746419,0.6411829,2.5064423
598689480098560128,132.94134183135165,11.2006908862666,1.207061762476831,16.175806,1.2968702,0.1941508
598686731319534592,132.71776148081184,11.16854584768106,0.7956888088805419,18.568308,2.0575104,
598688857328086528,132.8619897039307,11.15924906417037,0.5896655486004797,15.152183,0.80903244,1.8566436
598690373451760768,132.91209530377478,11.225964295670371,0.6304641489010011,16.101107,0.9629669,
598687865190906496,132.66110060600397,11.203566024603601,1.1318856826603887,14.027311,0.7915087,1.4101156
598690334796834944,132.8987178156529,11.224964796017103,3.434400600071881,14.9456835,1.7560539,0.10576089
598689239580393728,132.94104602438574,11.188850137998372,2.050062684562652,18.535742,2.6433182,
598688724184583552,132.91313366554283,11.164292432489656,0.530720130898388,16.677687,0.90701103,
598689991199981184,132.8481966883061,11.200448241005361,0.7075791152242782,20.534538,2.0298615,
598689067781702016,132.95272060773854,11.169333307656872,0.9198006214875333,18.108685,1.80052,
598678759860169600,133.05870520124745,11.188530522357336,1.5498126885817693,16.669447,1.7541962,0.11193435
598687865190907392,132.65520524340997,11.205570323043125,1.1640927779877668,18.278677,2.3670902,
598691369884145536,133.0497615284969,11.254751063744814,1.1983850375449623,19.541937,2.2413445,
598693603267168384,132.87947401624774,11.272002403845299,0.8319272585677623,17.11989,1.4550762,
598695424333303168,132.8579528483825,11.293730466862444,1.1911996749866824,18.954105,2.1529865,
598678858644446208,132.99141377981778,11.176757299116797,2.7131568087031437,20.02484,2.212719,
598686727024526464,132.73139437832867,11.16528947135605,0.5203307407514579,18.279318,0.76231,
598694870282830336,132.7729449372146,11.306865910242196,1.5247185124867144,20.430944,1.9503918,
598689411379091328,132.91206545399348,11.194147153533013,1.104439630206648,13.492874,0.7516918,2.4058585
598690339092027008,132.89452881619488,11.224531351605801,2.2831824752689296,15.291361,0.9840889,
598689411379090944,132.9110893206574,11.200433132741972,1.8419432190745144,18.408684,2.6365414,
598697069306086272,132.86025499195227,11.370911459858629,1.9186185996148808,20.726604,1.71842,
598677316751180800,132.95651202610057,11.156593333940702,1.089100226975977,14.745834,0.94589424,0.8244389
598693946864555392,132.85223473751012,11.294639069193835,0.9919674484110723,19.946125,2.3210564,
598693878145078400,132.85962933335085,11.2833271560795,0.5236849537312004,17.538797,1.2571411,
598690545250455936,132.88866301475983,11.241877551444652,1.4897259450652731,14.448718,0.98857784,0.5798118
598689102141447808,132.9220149744746,11.162623917504307,7.436032087752496,12.713472,1.3773756,0.12772293
598689681962032384,132.8509087290795,11.178339863668112,0.5505351888069592,17.819494,1.1174812,
598687762111693440,132.65613796327722,11.195201834977848,0.7810251516283111,18.07101,1.8281307,
598694977656708224,132.82324638802356,11.321044832363006,1.779183361337627,20.523914,1.6222687,
598679339681087616,133.0787003062426,11.23285709216096,3.5377783140075807,20.705477,1.7733154,
598686967542699648,132.77420301351574,11.17485279896185,2.066987646278406,20.049644,1.9313145,
598689132206217344,132.9394925013791,11.174773381205721,0.7575413586647849,19.133614,2.3090038,
598687242420611328,132.75604538725213,11.191324184305865,0.5658548758610172,20.181158,1.5440521,
598687792176425856,132.6637844398946,11.193633259822498,2.2360129730425804,19.726612,2.6572742,
598696863148748416,132.9147349249084,11.361154478866922,2.5866968462056863,20.853956,1.5559368,
598689200925696768,132.9641477129428,11.184089073116013,1.139702541583615,19.797634,0.5013695,
598689102141448320,132.9215926727336,11.161631384537879,6.989954675311513,9.358348,0.73011017,2.7276275
598690987636692096,132.95727603380357,11.224911583753721,0.7391755827630552,20.475744,1.8678169,
598693912504822144,132.83227749245802,11.280433341562548,2.781460654534857,16.118015,2.0121336,
598687036262179712,132.76796882201418,11.18519849293498,0.634807688588904,15.512087,0.82870674,1.1492841
598688930342759552,132.8965665353017,11.172512009927662,0.6510370970235404,18.84765,1.2180977,
598690407811509504,132.8723697775793,11.210221312315586,1.0304558277700524,16.367422,1.4030457,0.2397002
598694668419066112,132.82799121358286,11.28728299100096,3.1482469471776313,15.678514,,
598687689097208960,132.6636335610343,11.187201479457533,1.0393000736901155,19.604,1.8603115,
598687723456947200,132.64440746678025,11.186183144077585,0.9623090133060445,17.633457,1.9160137,
598689754976482944,132.87739590074116,11.18350514472462,1.144854482030044,12.755581,0.73077774,4.4002004
598689754976482816,132.8783372202035,11.182703545518857,0.5162444790178234,16.997337,0.95516205,
598688067054337536,132.73710044633455,11.21135695067586,0.6664630446359386,17.466942,1.3036747,
598694462260902272,132.753809483002,11.284472536358816,1.6556005884621665,20.692648,1.4138699,
598690025559424640,132.85544321977326,11.211728169997416,0.9181291420063015,16.606314,1.4975872,0.26464334
598688964702501632,132.87554163835063,11.17043447962663,0.58137115351045,19.17319,1.4736385,
598688895983024384,132.88444450317016,11.161220558867608,1.9801815453183764,19.42605,2.3671951,
598693122230844544,132.83209687395612,11.234488940475575,1.2035860764865993,20.168127,1.1562519,
598687074916627968,132.78235515458357,11.203070945342434,1.0376656052694235,20.62308,1.9717178,
598691335524410240,133.02002186966516,11.260729085708421,0.5345004110853875,19.88335,1.7315121,
598696760068166656,132.90544638993978,11.354715778689435,1.1629913621863928,18.813036,1.5154495,
598689583177798656,132.84350103417046,11.151671223939731,1.3389904860203612,17.005245,2.0580893,0.1355156
598696107233137280,132.92159540453528,11.353656025175926,1.4681510919950254,18.213234,2.0918179,
598691434310352000,133.03277769793934,11.268821900116047,0.5873743222589994,20.639,1.9204998,
598689750685950720,132.87881820364652,11.191601097458495,1.2354542066464604,18.912685,0.45329475,
598695763635752448,132.9508988120348,11.332748493690042,1.161517953410134,15.423194,1.0745983,0.41173154
598689205220648576,132.96564550441164,11.18106381490176,0.6161120297082603,14.723679,0.65629196,2.4777825
598693976929340800,132.75904273656585,11.228045496868269,1.6264013372896562,18.33574,2.118784,
598901578470541952,132.4977529320491,11.529875162011303,1.2610231819803706,20.734121,1.8676109,
598901788922043520,132.61947637106144,11.503207526195597,0.7142700440518908,14.234796,0.71326256,2.898244
598889556854572672,132.7624557462975,11.49508506511727,0.7822899940220662,15.352322,0.9482336,0.91317034
598904602127495424,132.48347862769606,11.546648570787385,1.7239189224564275,20.558601,2.1239338,
598885158808652288,132.85157636372298,11.423347849689389,1.1630846213348076,17.950464,1.9787369,
598959852584405248,132.37796787150094,11.796477940520997,0.5170508416257681,18.889076,0.8263817,
598902888433671936,132.58789779206833,11.541426390277618,1.20421456268223,20.300081,2.2730465,
598882650547768064,132.75800322102006,11.336343552800205,1.4057248079938949,20.089212,1.9400578,
598959852584405120,132.38278998369114,11.795475983215383,0.5256434411628146,18.576538,1.1227665,
598954870422803584,132.4402859050333,11.672323996731425,3.8507439531681573,18.346516,2.1877766,
598894500362424320,132.40136464880518,11.42339773895541,3.7141901165121842,17.072092,2.628955,
598960436699957760,132.29797787543882,11.796808693845433,1.2462155617830941,15.898752,1.1988249,0.22695658
598908209897823232,132.51923459645786,11.693971185259098,1.7035191940992849,13.92032,0.844388,0.69291335
598889419416216448,132.73724623835093,11.480077016340577,9.244641432943641,18.888256,3.7809563,
598902166879165312,132.60516458642203,11.531533552197445,1.3035864102299748,19.66946,2.0592575,
598886670637175424,132.6022279249708,11.370397423753072,0.9234913882718346,14.5505495,0.8481016,1.321243
598960436699958016,132.30009470814707,11.798414389681275,1.0840197993524143,17.833643,1.8665428,
598902952858180224,132.5755601833939,11.54192788454038,1.6256643652600864,20.582457,1.0642395,
598880137991734272,132.51167595896945,11.296543802509149,0.9662492435922282,19.92342,1.2857285,
598885261887866880,132.85001756274346,11.440469313900588,0.6347976253745162,19.43964,0.9142418,
598889213257785344,132.74630788442937,11.48000476097721,1.3182609812327084,18.810081,2.1028214,
598902162584197632,132.60501048609868,11.542368495092454,1.1487829127620386,20.240547,2.2873,
598880000552781568,132.55638926770948,11.29831084154887,4.668127325278857,16.647865,2.4646702,
598899997920671616,132.53720684106491,11.458898254805073,1.160530500110176,19.880545,1.9904022,
598882375669872384,132.6908033337542,11.31421419120514,0.7825311065261453,19.741642,2.2657185,
598903197671318528,132.56655931259002,11.566139099930584,2.7894792147780767,15.8286705,1.8256273,0.07379357
598886636277428992,132.64885640631266,11.387931760317706,1.4439671701195709,20.256653,2.026123,
598902132519429248,132.58945142029498,11.527595134286125,0.5946091834895003,16.632442,0.97358894,0.4865391
598955733711188992,132.3998616726986,11.702172719071022,0.7123554231786294,19.648993,2.0798588,
598977341691260160,132.25685396513313,11.963155618001503,1.1007849755748504,15.70557,1.1529121,0.35656554
598906221328458496,132.54019878701905,11.586793883702041,2.5168897979375715,20.827621,2.056551,
598891614144359936,132.38161414412548,11.326642988575543,2.437307763622895,15.293289,1.589364,0.12435507
598903296455566848,132.58331937574087,11.578007066449846,1.46795080520908,20.385504,2.0228825,
598960917738439808,132.35759459296904,11.838790155118694,1.1099955420064735,20.54787,0.65086365,
598892855390105984,132.36137994099727,11.389189746909514,0.9716123627320353,15.583819,1.1608286,0.5164574
598888349969264768,132.6165242335185,11.44489579380889,0.6448886816234317,18.725449,1.5429611,
598906393126986368,132.54429928976882,11.602314109398081,0.721531590598519,16.359768,0.9366884,0.42091554
598902888433673984,132.5793170396735,11.538270060029616,1.1740193639344825,16.222946,1.328331,0.19237037
598960578434299008,132.32263264801352,11.825709892917153,0.9583822039051022,14.579599,0.8551712,1.1950039
598956966366556416,132.2917635037433,11.67999621114168,0.8504379943771909,19.29332,2.1177826,
598953088011334400,132.43918651538843,11.646762838481385,1.1562371060065157,15.547459,1.1023378,0.37608278
598977410410735616,132.22942170696956,11.948855738363035,2.022986789851891,18.110342,2.385004,
598959169685026048,132.36483820272886,11.756633923985477,0.9460708061186415,18.493868,1.754242,
598883303382807424,132.68193599778823,11.334610322451917,1.1588374760728457,16.404554,1.3478088,0.17320731
598883612620451968,132.66795181136152,11.368662965977277,0.5156360274326466,19.342293,1.3962307,
598960986455930624,132.34087152698132,11.850449578666494,2.033352610632929,20.990145,2.4599438,
598888113746179072,132.6193588482541,11.433823369823783,3.0719713896319183,16.52735,2.1532297,0.042681735
598959032246073216,132.35375788676546,11.734899105966942,1.1765836027598353,11.790519,1.1794662,11.651144
598886636277429376,132.6444171686628,11.389880351439782,0.7113753772326645,19.06249,1.0527325,
598977513489950592,132.23133138917285,11.949067007247338,1.104514955055298,17.251017,1.7187176,
598878145128972288,132.49566863152617,11.242680588387175,1.2633614685544392,20.154587,1.8712521,
598896974263594368,132.2993520016651,11.44302679275121,2.286976439340228,19.140038,2.2436504,
598903399534783488,132.59006350448448,11.595919058594097,1.5082054151266453,20.641657,1.5788708,
598947315575307008,132.2357315867538,11.58385582247749,0.8478864488204892,19.918852,2.5060234,
598882680612384896,132.78656202561692,11.327512610138983,3.463316997238969,17.58823,2.6941757,
598946624085572096,132.3070894583565,11.56092255525258,2.2363328532237827,20.07972,0.16572571,
598883406462025600,132.65860756661127,11.331887539614964,1.0413595151045325,14.243457,0.8334913,1.3781765
598905667277186304,132.4582376773326,11.590416623355258,2.284332995377821,10.397961,0.66012573,9.685816
598885399326831488,132.7588430021984,11.39925250977282,1.5313626610719475,17.990835,2.2594814,
598954118803488384,132.37018215695656,11.668927923151223,1.1747649787974326,15.229555,1.1088562,0.4954436
598906251393067136,132.53088532389864,11.58887405021907,3.963611852504531,20.693663,0.70885277,
598901685842833280,132.5545833606298,11.552558480072623,0.8610245322452612,15.228757,0.91864204,0.8366467
598947276920093184,132.2368998385776,11.579263452398934,1.4134393442555104,18.538534,2.4122276,
598971637974671616,132.199323700343,11.819458823637248,0.909572010964273,20.060328,1.7982597,
598906290047773440,132.53872243222634,11.594979607026426,1.1904523478192959,16.987318,1.6180744,0.11510891
598883131584117760,132.68257627464817,11.31263960218363,1.2446179496262284,15.894176,1.2881594,0.23831543
598951056491556864,132.1975241829537,11.649937523938249,2.528508852313143,19.588688,2.6539001,
598882852411079936,132.74572782200698,11.335523478880265,1.906706762639797,19.551294,1.6468067,
598886185305751168,132.77209296568893,11.45171519002468,0.6245540772938925,18.90052,2.3876266,
598960372275870208,132.3050212748607,11.792516934956787,1.3894239650277624,15.808813,1.4165754,0.21415494
598905083161635712,132.4120842046382,11.53820949372392,0.7740446060509184,15.041154,0.76385975,1.1824268
598952916212644864,132.41273113394902,11.613347264801478,0.9792517180232909,16.950678,1.2397785,0.14500684
598901995079871744,132.6431881903328,11.530614574579982,0.975012803648243,17.457874,2.028017,
598890587647325312,132.6810291275506,11.521402585084855,1.8101696577399626,20.27263,2.1059456,
598904842643466240,132.48749158365325,11.56507388880227,1.0579997165954425,15.072383,0.9830847,0.64734054
598888384328792448,132.58783358710164,11.451129657081568,0.9306016645532533,15.223644,0.963006,0.7254753
598882066432227840,132.7018289554321,11.285085162053438,1.1921357341442753,17.695408,1.885479,
598954531120348032,132.3579511117351,11.705991694608752,1.040756262506211,15.274864,0.9979801,0.5529615
598960337916132608,132.30190280718907,11.7833468875495,1.8254105249070596,16.485416,1.7954712,0.099428356
598976791935442432,132.2154705983099,11.91889830343157,0.6127480931539734,18.564161,1.0588379,
598882646252648960,132.7581400567524,11.3328197897929,0.7399444554898512,19.815634,2.0581017,
598906285752807168,132.5369017395919,11.60015050466926,1.6248484157588545,20.248766,2.3925762,
598957928440838272,132.2179372440739,11.702171185198313,2.6586487969220967,20.335947,2.6423702,
598960952100065920,132.32335161851273,11.832813660779518,3.092975488662272,20.514853,2.6462536,
