source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_val,lum_val
6548076937271625344,342.1955485183715,-36.89172078034393,26.154186067785727,0.04064915924613671,9.380577,1.2364836,4805.95,0.22300857
924849743234627328,113.85020005847012,42.77619279764719,26.461094758428263,0.05961523276749442,14.3618,2.8496876,3699.35,
4956900306972551040,32.18002578186924,-42.241389006259986,27.896675967092,0.03175320326157654,13.23284,2.4602776,3874.7334,
4891276024188437120,66.54714014695949,-28.596466025916826,23.137020184408115,0.04828850197724492,14.655422,2.8945875,3913.4797,
4891212046355683328,66.6610309000721,-28.952357378495186,28.054749118152547,0.030851080932707175,8.519227,1.039422,5225.1333,0.39182752
4729947569262040960,51.80404694929589,-58.32327258250485,30.041701874786884,0.031303235546799514,7.7570057,0.927053,5458.3335,0.6686307
2212723140372479872,340.2303153088485,66.5251081801032,32.946481716441205,0.027864846337852984,7.287102,0.83532095,5755.0,0.8356084
962856523016335104,92.16851462839905,44.72664617934051,21.053763148021176,0.06155350773132078,14.451775,2.6819782,3809.38,
3709422000670924416,193.47566516366942,6.763300816272017,36.52887880638098,0.08379440351869118,7.9933686,1.0522022,5180.0,0.37788394
4624560719769978368,71.8288760114724,-77.33177586184173,30.771825441212485,0.02132338281318565,11.795004,2.139307,3996.07,
